mainlocation,sublocation,neighborhood,frontage,purpose,size,streetwidth,pricepermeter
الرياض,شمال الرياض,حي حطين,شرق,سكني,437 ,15 ,3700 
الرياض,شمال الرياض,حي الياسمين,شرق,سكني,300 ,15 ,3800 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,8780 ,25 ,813 
الرياض,شرق الرياض,حي الشرق,جنوب غربي,سكني,341 ,25 ,1900 
الرياض,شرق الرياض,حي الملك فيصل,غرب,سكني أو تجاري,500 ,30 ,2500 
الرياض,شرق الرياض,حي اليرموك,جنوب شرقي,سكني,625 ,15 ,2850 
الرياض,جنوب الرياض,حي عريض,جنوب,غير محدد,408 ,15 ,490 
الرياض,شرق الرياض,حي الرمال,جنوب,سكني,2473 ,15 ,1000 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,456 ,20 ,3450 
الرياض,شرق الرياض,حي القادسية,شمال,سكني,437 ,15 ,1950 
الرياض,شمال الرياض,حي المصيف,جنوب غربي,تجاري,945 ,36 ,3800 
الرياض,شمال الرياض,حي حطين,جنوب,سكني,2587 ,15 ,3700 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,450 ,15 ,3000 
الرياض,غرب الرياض,حي الشرفية,شمال غربي,سكني,1425 ,20 ,2666 
الرياض,شمال الرياض,حي بنبان,4 شوارع,تجاري,7500 ,80 ,1200 
الرياض,شرق الرياض,حي الرمال,جنوب,تجاري,980 ,30 ,1989 
الرياض,شمال الرياض,حي الربيع,3 شوارع,سكني,1140 ,20 ,4000 
الرياض,غرب الرياض,حي عرقة,جنوب,سكني,375 ,15 ,3000 
الرياض,شمال الرياض,حي الغدير,جنوب غربي,سكني,1176 ,20 ,5000 
الرياض,شرق الرياض,حي اليرموك,شرق,تجاري,3600 ,36 ,2750 
الرياض,غرب الرياض,حي ظهرة لبن,جنوب,غير محدد,450 ,20 ,1200 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,800 ,15 ,2750 
الرياض,شرق الرياض,حي الجنادرية,شمال شرقي,سكني,56400 ,40 ,550 
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,شرق الرياض,حي الخليج,غرب,تجاري,1200 ,60 ,4500 
الرياض,شرق الرياض,حي اليرموك,3 شوارع,سكني,1500 ,15 ,2800 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني أو تجاري,7400 ,60 ,5000 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,1100 ,25 ,4300 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شمال الرياض,حي الربيع,3 شوارع,سكني,1140 ,20 ,4000 
الرياض,شرق الرياض,حي اليرموك,3 شوارع,غير محدد,6000 ,35 ,2400 
الرياض,شرق الرياض,حي الحمراء,جنوب,سكني,1155 ,30 ,4000 
الرياض,شمال الرياض,حي الملقا,جنوب غربي,سكني,1530 ,15 ,4500 
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,غرب الرياض,حي الرائد,شمال,سكني,1400 ,20 ,4000 
الرياض,شمال الرياض,حي بنبان,شرق,غير محدد,760 ,20 ,925 
الرياض,شرق الرياض,حي الرمال,4 شوارع,سكني أو تجاري,9163 ,60 ,1100 
الرياض,شمال الرياض,حي الصحافة,شرق,سكني,900 ,20 ,3600 
الرياض,شرق الرياض,حي المونسية,غرب,سكني أو تجاري,1400 ,30 ,2500 
الرياض,شرق الرياض,حي الحمراء,شمال,سكني,1125 ,25 ,3200 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,810 ,18 ,4000 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,8780 ,25 ,813 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,525 ,15 ,4250 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شمال الرياض,حي الصحافة,شمال غربي,تجاري,925 ,40 ,8000 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شرق الرياض,حي القادسية,شمال شرقي,غير محدد,975 ,36 ,2500 
الرياض,غرب الرياض,حي طويق,3 شوارع,غير محدد,2500 ,غير محدد,1700 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,300 ,20 ,2400 
الرياض,جنوب الرياض,حي المصفاة,شرق,سكني,750 ,20 ,400 
الرياض,شرق الرياض,حي الرمال,شرق,سكني,360 ,15 ,1650 
الرياض,شمال الرياض,حي المحمدية,شمال,سكني,820 ,15 ,3800 
الرياض,غرب الرياض,حي عرقة,شمال شرقي,سكني,1050 ,25 ,2850 
الرياض,جنوب الرياض,حي المشاعل,4 شوارع,غير محدد,90000 ,40 ,1555 
الرياض,شمال الرياض,حي بنبان,شمال,غير محدد,360 ,20 ,800 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,900 ,15 ,4000 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,900 ,15 ,2800 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,525 ,20 ,4300 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شمال الرياض,حي النفل,شرق,سكني,581 ,20 ,4200 
الرياض,وسط الرياض,حي الربوة,4 شوارع,غير محدد,4200 ,15 ,2800 
الرياض,جنوب الرياض,حي الحائر,شرق,سكني,588 ,30 ,255 
الرياض,شرق الرياض,حي المونسية,جنوب,غير محدد,600 ,30 ,3000 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,450 ,15 ,2900 
الرياض,شمال الرياض,حي الياسمين,3 شوارع,سكني أو تجاري,4300 ,60 ,3500 
الرياض,شمال الرياض,حي العقيق,جنوب,سكني,1098 ,20 ,3300 
الرياض,شمال الرياض,حي المروج,شرق,سكني,690 ,15 ,3000 
الرياض,شمال الرياض,حي النرجس,جنوب غربي,تجاري,900 ,30 ,4600 
الرياض,شمال الرياض,حي بنبان,شمال,تجاري,735 ,40 ,816 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,900 ,20 ,4150 
الرياض,شمال الرياض,حي الفلاح,غرب,سكني,387 ,15 ,4000 
الرياض,شمال الرياض,حي الفلاح,جنوب غربي,سكني,680 ,20 ,3400 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,446 ,15 ,4100 
الرياض,شمال الرياض,حي النرجس,جنوب شرقي,تجاري,850 ,30 ,3100 
الرياض,شمال الرياض,حي الصحافة,جنوب,سكني,810 ,15 ,3200 
الرياض,شمال الرياض,حي العقيق,3 شوارع,تجاري,2500 ,30 ,4000 
الرياض,شرق الرياض,حي الروضة,جنوب غربي,سكني,1908 ,30 ,3668 
الرياض,شمال الرياض,حي الربيع,غرب,سكني,375 ,15 ,4500 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,900 ,25 ,4200 
الرياض,شمال الرياض,حي الملقا,جنوب غربي,سكني,1187 ,25 ,5500 
الرياض,شمال الرياض,حي الياسمين,جنوب شرقي,غير محدد,1650 ,15 ,3780 
الرياض,شمال الرياض,حي العارض,شرق,سكني,450 ,15 ,2350 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,2023 ,20 ,3000 
الرياض,شرق الرياض,حي الرمال,شمال,غير محدد,2520 ,20 ,900 
الرياض,شرق الرياض,حي اليرموك,3 شوارع,تجاري,1800 ,60 ,4000 
الرياض,شمال الرياض,حي بنبان,جنوب,سكني,840 ,15 ,750 
الرياض,شمال الرياض,حي الياسمين,جنوب شرقي,سكني,1456 ,20 ,4000 
الرياض,شمال الرياض,حي الصحافة,جنوب,سكني,780 ,15 ,3600 
الرياض,شرق الرياض,حي المونسية,3 شوارع,تجاري,1800 ,80 ,3500 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,900 ,20 ,4100 
الرياض,شمال الرياض,حي حطين,شرق,سكني أو تجاري,3000 ,15 ,4900 
الرياض,جنوب الرياض,حي عريض,جنوب,غير محدد,408 ,15 ,490 
الرياض,شرق الرياض,حي الحمراء,شمال,سكني,1161 ,20 ,3200 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,875 ,15 ,2800 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,8780 ,25 ,813 
الرياض,شمال الرياض,حي الياسمين,غرب,سكني,375 ,15 ,3400 
الرياض,شمال الرياض,حي حطين,شرق,سكني,875 ,15 ,3600 
الرياض,شرق الرياض,حي اليرموك,3 شوارع,سكني,250 ,20 ,3200 
الرياض,شمال الرياض,حي الربيع,غرب,سكني,400 ,12 ,3900 
الرياض,شرق الرياض,حي الروضة,جنوب,سكني,690 ,15 ,2300 
الرياض,شمال الرياض,حي حطين,3 شوارع,سكني,6055 ,20 ,5000 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,1600 ,28 ,4500 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,594 ,18 ,4000 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,2050 ,28 ,4200 
الرياض,شرق الرياض,حي النهضة,شرق,تجاري,844 ,40 ,2500 
الرياض,شمال الرياض,حي الملقا,جنوب,تجاري,975 ,36 ,5200 
الرياض,شرق الرياض,حي الرمال,شرق,سكني,400 ,15 ,1650 
الرياض,شرق الرياض,حي السعادة,شمال,تجاري,1056 ,36 ,3000 
الرياض,شمال الرياض,حي المعذر الشمالي,شمال شرقي,سكني,450 ,10 ,3000 
الرياض,شمال الرياض,حي الياسمين,جنوب,سكني,748 ,15 ,3500 
الرياض,غرب الرياض,حي ضاحية نمار,غرب,غير محدد,450 ,15 ,822 
الرياض,غرب الرياض,حي طويق,3 شوارع,غير محدد,880 ,10 ,1300 
الرياض,غرب الرياض,حي ظهرة لبن,غرب,سكني,450 ,20 ,1750 
الرياض,جنوب الرياض,حي عكاظ,شمال,سكني,600 ,15 ,1250 
الرياض,شرق الرياض,حي الخليج,شمال,سكني,806 ,20 ,3000 
الرياض,شمال الرياض,حي الصحافة,3 شوارع,تجاري,8000 ,80 ,14000 
الرياض,شمال الرياض,حي الفلاح,غرب,تجاري,1200 ,36 ,4800 
الرياض,شمال الرياض,حي بنبان,شرق,سكني,750 ,28 ,933 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,900 ,20 ,4000 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,887 ,15 ,4500 
الرياض,شمال الرياض,حي الياسمين,3 شوارع,تجاري,6200 ,100 ,7000 
الرياض,شمال الرياض,حي التعاون,شرق,سكني,625 ,15 ,3760 
الرياض,شرق الرياض,حي المونسية,جنوب غربي,غير محدد,1125 ,15 ,2400 
الرياض,شرق الرياض,حي الشرق,شرق,غير محدد,857 ,30 ,400 
الرياض,شرق الرياض,حي الرمال,شمال شرقي,سكني,600 ,18 ,2350 
الرياض,شمال الرياض,حي الصحافة,جنوب,غير محدد,780 ,15 ,3200 
الرياض,غرب الرياض,حي عرقة,شمال غربي,تجاري,749 ,36 ,3400 
الرياض,جنوب الرياض,حي عريض,جنوب,غير محدد,408 ,15 ,490 
الرياض,شمال الرياض,حي المصيف,جنوب,تجاري,945 ,36 ,3800 
الرياض,جنوب الرياض,حي عريض,جنوب,غير محدد,408 ,15 ,490 
الرياض,شرق الرياض,حي اليرموك,جنوب شرقي,تجاري,900 ,30 ,2500 
الرياض,شمال الرياض,حي القيروان,شمال غربي,سكني,900 ,20 ,2800 
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,جنوب الرياض,حي عريض,جنوب,غير محدد,408 ,15 ,490 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,1020 ,20 ,4200 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,6600 ,25 ,3500 
الرياض,شمال الرياض,حي العقيق,3 شوارع,سكني أو تجاري,2500 ,36 ,3600 
الرياض,شمال الرياض,حي الغدير,شمال,سكني,1000 ,15 ,4300 
الرياض,شرق الرياض,حي النهضة,غرب,سكني,388 ,15 ,2500 
الرياض,شمال الرياض,حي حطين,شمال,سكني,700 ,30 ,5000 
الرياض,غرب الرياض,حي طويق,جنوب شرقي,سكني,495 ,20 ,2000 
الرياض,شرق الرياض,حي الرمال,شرق,سكني أو تجاري,3780 ,40 ,1100 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,675 ,20 ,5000 
الرياض,غرب الرياض,حي عرقة,شمال,سكني,1800 ,20 ,3000 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,450 ,15 ,3000 
الرياض,شمال الرياض,حي النرجس,شمال,تجاري,8400 ,60 ,5500 
الرياض,شرق الرياض,حي الرمال,شمال,سكني,420 ,15 ,1700 
الرياض,شمال الرياض,حي الياسمين,غرب,سكني,375 ,15 ,3600 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,437 ,25 ,4100 
الرياض,شمال الرياض,حي الوادي,جنوب غربي,غير محدد,2030 ,30 ,4500 
الرياض,شمال الرياض,حي الندى,4 شوارع,سكني,12050 ,15 ,3300 
الرياض,شرق الرياض,حي الشهداء,3 شوارع,تجاري,2750 ,36 ,4000 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,737 ,15 ,4000 
الرياض,شمال الرياض,حي الياسمين,4 شوارع,تجاري,10320 ,60 ,5000 
الرياض,غرب الرياض,حي الرائد,شرق,سكني,1400 ,20 ,4000 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,9000 ,20 ,3500 
الرياض,شرق الرياض,حي المعيزلة,غرب,سكني,500 ,12 ,1850 
الرياض,شمال الرياض,حي الندى,غرب,سكني,388 ,15 ,3800 
الرياض,غرب الرياض,حي الحزم,غرب,سكني,750 ,20 ,1400 
الرياض,جنوب الرياض,حي عريض,جنوب,غير محدد,408 ,15 ,490 
الرياض,شمال الرياض,حي النرجس,3 شوارع,سكني,600 ,15 ,2700 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,450 ,15 ,3000 
الرياض,شمال الرياض,حي العقيق,شرق,سكني,450 ,15 ,3500 
الرياض,شمال الرياض,حي العقيق,3 شوارع,تجاري,2500 ,30 ,4000 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,900 ,15 ,3600 
الرياض,شرق الرياض,حي الرمال,شمال,سكني,955 ,20 ,1150 
الرياض,شمال الرياض,حي الملقا,3 شوارع,تجاري,8954 ,80 ,17500 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,900 ,15 ,2900 
