mainlocation,sublocation,neighborhood,frontage,purpose,size,streetwidth,pricepermeter
الرياض,شمال الرياض,حي النخيل,جنوب,سكني,764 ,20 ,4500 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,832 ,25 ,4807 
الرياض,شمال الرياض,حي القيروان,شمال شرقي,سكني,1250 ,20 ,3300 
الرياض,شمال الرياض,حي الربيع,شرق,سكني,546 ,15 ,3700 
الرياض,شمال الرياض,حي النرجس,جنوب غربي,غير محدد,1010 ,20 ,2200 
الرياض,شمال الرياض,حي حطين,4 شوارع,تجاري,9997 ,100 ,4000 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,920 ,20 ,4500 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,3145 ,15 ,3650 
الرياض,شمال الرياض,حي النرجس,شرق,تجاري,999 ,30 ,2000 
الرياض,شمال الرياض,حي المحمدية,جنوب شرقي,غير محدد,1500 ,20 ,4700 
الرياض,شمال الرياض,حي حطين,جنوب غربي,سكني,923 ,15 ,5500 
الرياض,شمال الرياض,حي بنبان,شمال,سكني,360 ,20 ,1000 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,780 ,15 ,2200 
الرياض,شمال الرياض,حي حطين,شمال شرقي,سكني,4480 ,15 ,4000 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,6585 ,25 ,3800 
الرياض,شمال الرياض,حي الوادي,شمال,سكني,325 ,15 ,3100 
الرياض,شمال الرياض,حي بنبان,غرب,غير محدد,375 ,20 ,880 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,825 ,25 ,4400 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,تجاري,1800 ,30 ,4500 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,600 ,15 ,2300 
الرياض,شمال الرياض,حي الملقا,4 شوارع,سكني,5000 ,20 ,4200 
الرياض,شمال الرياض,حي الوادي,جنوب,غير محدد,621 ,20 ,3000 
الرياض,شمال الرياض,حي النرجس,4 شوارع,تجاري,25000 ,60 ,2150 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,450 ,15 ,2800 
الرياض,شمال الرياض,حي حطين,4 شوارع,غير محدد,5700 ,60 ,3700 
الرياض,شمال الرياض,حي الفلاح,شمال,سكني,1120 ,20 ,3700 
الرياض,شمال الرياض,حي العارض,شمال,سكني أو تجاري,1792 ,20 ,2232 
الرياض,شمال الرياض,حي النرجس,شمال,غير محدد,450 ,20 ,2600 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,825 ,20 ,4300 
الرياض,شمال الرياض,حي الياسمين,جنوب,تجاري,750 ,36 ,4700 
الرياض,شمال الرياض,حي بنبان,شمال,غير محدد,750 ,25 ,800 
الرياض,شمال الرياض,حي الياسمين,جنوب شرقي,سكني,1560 ,18 ,3300 
الرياض,شمال الرياض,حي العقيق,3 شوارع,غير محدد,9000 ,20 ,4000 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,480 ,20 ,3700 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,399 ,18 ,4500 
الرياض,شمال الرياض,حي القيروان,جنوب شرقي,تجاري,900 ,30 ,3200 
الرياض,شمال الرياض,حي الندى,شمال,سكني,300 ,15 ,3800 
الرياض,شمال الرياض,حي بنبان,جنوب,غير محدد,750 ,15 ,693 
الرياض,شمال الرياض,حي النرجس,شمال,غير محدد,600 ,15 ,2600 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,525 ,15 ,4600 
الرياض,شمال الرياض,حي الصحافة,جنوب غربي,سكني,560 ,15 ,3000 
الرياض,شمال الرياض,حي الملقا,4 شوارع,تجاري,5500 ,25 ,2500 
الرياض,شمال الرياض,حي الواحة,شمال,سكني,864 ,15 ,4000 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,600 ,15 ,2400 
الرياض,شمال الرياض,حي الملقا,جنوب غربي,تجاري,1785 ,80 ,2531 
الرياض,شمال الرياض,حي الياسمين,شمال,سكني,1500 ,15 ,3500 
الرياض,شمال الرياض,حي العقيق,3 شوارع,سكني,625 ,20 ,3500 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,450 ,15 ,2700 
الرياض,شمال الرياض,حي الملقا,جنوب غربي,سكني,929 ,15 ,4300 
الرياض,شمال الرياض,حي المصيف,جنوب غربي,تجاري,945 ,30 ,3800 
الرياض,شمال الرياض,حي النرجس,شمال غربي,سكني,520 ,20 ,2700 
الرياض,شمال الرياض,حي النرجس,3 شوارع,تجاري,1050 ,30 ,4400 
الرياض,شمال الرياض,حي الملقا,جنوب,غير محدد,600 ,15 ,3600 
الرياض,شمال الرياض,حي الرحمانية,3 شوارع,سكني,540 ,12 ,3700 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,2141 ,20 ,3800 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,900 ,15 ,2900 
الرياض,شمال الرياض,حي النخيل,شمال,سكني,800 ,20 ,4000 
الرياض,شمال الرياض,حي بنبان,جنوب,سكني,403 ,15 ,782 
الرياض,شمال الرياض,حي النرجس,جنوب غربي,سكني,750 ,15 ,2400 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,800 ,25 ,4000 
الرياض,شمال الرياض,حي القيروان,غرب,سكني,450 ,20 ,3100 
الرياض,شمال الرياض,حي النرجس,جنوب شرقي,سكني,1447 ,15 ,2850 
الرياض,شمال الرياض,حي القيروان,شرق,سكني أو تجاري,1375 ,35 ,3700 
الرياض,شمال الرياض,حي القيروان,4 شوارع,تجاري,7727 ,80 ,7000 
الرياض,شمال الرياض,حي الياسمين,جنوب,سكني,748 ,15 ,3200 
الرياض,شمال الرياض,حي حطين,غرب,سكني,675 ,25 ,4500 
الرياض,شمال الرياض,حي الندى,شمال,سكني,420 ,15 ,4000 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,1800 ,20 ,4200 
الرياض,شمال الرياض,حي النرجس,3 شوارع,سكني,380 ,15 ,3000 
الرياض,شمال الرياض,حي العقيق,شرق,سكني,450 ,15 ,3200 
الرياض,شمال الرياض,حي بنبان,3 شوارع,غير محدد,1850 ,غير محدد,756 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,1015 ,20 ,4000 
الرياض,شمال الرياض,حي الياسمين,شمال,سكني,367 ,20 ,3900 
الرياض,شمال الرياض,حي النرجس,جنوب شرقي,سكني,1055 ,20 ,3500 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,1120 ,15 ,4300 
الرياض,شمال الرياض,حي الندى,شمال شرقي,سكني,300 ,12 ,3800 
الرياض,شمال الرياض,حي حطين,شرق,سكني,469 ,15 ,3800 
الرياض,شمال الرياض,حي حطين,4 شوارع,سكني,6632 ,30 ,3500 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,1750 ,25 ,4300 
الرياض,شمال الرياض,حي الربيع,شمال غربي,سكني,398 ,15 ,4150 
الرياض,شمال الرياض,حي النرجس,جنوب غربي,تجاري,875 ,60 ,3000 
الرياض,شمال الرياض,حي الندى,شمال,سكني,420 ,15 ,4000 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,7680 ,25 ,846 
الرياض,شمال الرياض,حي النرجس,شمال,غير محدد,8400 ,60 ,5500 
الرياض,شمال الرياض,حي الصحافة,شمال غربي,تجاري,925 ,40 ,8000 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,450 ,15 ,3000 
الرياض,شمال الرياض,حي العارض,شمال,سكني,569 ,20 ,2200 
الرياض,شمال الرياض,حي النرجس,شمال,تجاري,1050 ,60 ,3500 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,929 ,20 ,4200 
الرياض,شمال الرياض,حي النرجس,جنوب شرقي,سكني,742 ,15 ,2000 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,7200 ,60 ,4300 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,840 ,40 ,750 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,12049 ,غير محدد,821 
الرياض,شمال الرياض,حي العارض,شرق,سكني,600 ,20 ,2500 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,900 ,20 ,3800 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,760 ,18 ,4500 
الرياض,شمال الرياض,حي الياسمين,شمال,سكني,750 ,15 ,3350 
الرياض,شمال الرياض,حي المروج,3 شوارع,تجاري,3575 ,60 ,7500 
الرياض,شمال الرياض,حي الربيع,جنوب,سكني,510 ,15 ,3850 
الرياض,شمال الرياض,حي الوادي,غرب,سكني,1200 ,15 ,2900 
الرياض,شمال الرياض,حي حطين,جنوب,غير محدد,423 ,15 ,4600 
الرياض,شمال الرياض,حي الرحمانية,جنوب غربي,سكني,732 ,20 ,4200 
الرياض,شمال الرياض,حي القيروان,شمال شرقي,سكني,900 ,21 ,4200 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,446 ,15 ,4300 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,810 ,15 ,2100 
الرياض,شمال الرياض,حي بنبان,شرق,غير محدد,405 ,10 ,802 
الرياض,شمال الرياض,حي النزهة,شمال غربي,سكني أو تجاري,1393 ,30 ,4500 
الرياض,شمال الرياض,حي العارض,4 شوارع,تجاري,2400 ,60 ,6000 
الرياض,شمال الرياض,حي النرجس,جنوب غربي,سكني,879 ,20 ,3200 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,675 ,25 ,3700 
الرياض,شمال الرياض,حي حطين,شمال غربي,سكني,1050 ,20 ,4100 
الرياض,شمال الرياض,حي الياسمين,غرب,سكني,375 ,15 ,3500 
الرياض,شمال الرياض,حي بنبان,شمال,سكني,1600 ,15 ,750 
الرياض,شمال الرياض,حي حطين,شرق,سكني,700 ,28 ,4000 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,838 ,20 ,4800 
الرياض,شمال الرياض,حي النخيل,3 شوارع,سكني,5200 ,20 ,4200 
الرياض,شمال الرياض,حي النرجس,جنوب,تجاري,1800 ,35 ,4200 
الرياض,شمال الرياض,حي العارض,جنوب شرقي,سكني,1225 ,25 ,3000 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,450 ,20 ,3500 
الرياض,شمال الرياض,حي العارض,جنوب,سكني,375 ,15 ,2200 
الرياض,شمال الرياض,حي الياسمين,غرب,سكني,375 ,15 ,3500 
الرياض,شمال الرياض,حي حطين,جنوب,سكني,2587 ,15 ,3700 
الرياض,شمال الرياض,حي الملقا,4 شوارع,غير محدد,26100 ,25 ,4000 
الرياض,شمال الرياض,حي بنبان,3 شوارع,غير محدد,1680 ,20 ,892 
الرياض,شمال الرياض,حي النرجس,جنوب شرقي,تجاري,900 ,30 ,3000 
الرياض,شمال الرياض,حي بنبان,غرب,سكني,755 ,20 ,927 
الرياض,شمال الرياض,حي الصحافة,جنوب,سكني,810 ,15 ,3200 
الرياض,شمال الرياض,حي الرحمانية,3 شوارع,سكني,2100 ,20 ,4300 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,600 ,15 ,4500 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,3500 ,15 ,2500 
الرياض,شمال الرياض,حي الملقا,شرق,غير محدد,675 ,25 ,3700 
الرياض,شمال الرياض,حي الملقا,شمال,سكني أو تجاري,368 ,15 ,4300 
الرياض,شمال الرياض,حي حطين,شمال,غير محدد,700 ,30 ,5000 
الرياض,شمال الرياض,حي الورود,غرب,سكني,910 ,20 ,3000 
الرياض,شمال الرياض,حي بنبان,شمال,سكني,765 ,15 ,980 
الرياض,شمال الرياض,حي الصحافة,جنوب,تجاري,1845 ,46 ,6300 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,525 ,15 ,3000 
الرياض,شمال الرياض,حي الملقا,4 شوارع,سكني,14840 ,25 ,4100 
الرياض,شمال الرياض,حي الياسمين,غرب,سكني,375 ,20 ,3800 
الرياض,شمال الرياض,حي الربيع,غرب,سكني,375 ,15 ,4200 
الرياض,شمال الرياض,حي حطين,شرق,سكني,1350 ,60 ,3770 
الرياض,شمال الرياض,حي الملقا,4 شوارع,تجاري,27100 ,60 ,2600 
الرياض,شمال الرياض,حي بنبان,جنوب شرقي,سكني,750 ,15 ,733 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,2912 ,18 ,3600 
الرياض,شمال الرياض,حي بنبان,جنوب غربي,غير محدد,717 ,15 ,750 
الرياض,شمال الرياض,حي الربيع,غرب,سكني,375 ,15 ,4100 
الرياض,شمال الرياض,حي بنبان,شرق,سكني,704 ,25 ,518 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,764 ,20 ,3000 
الرياض,شمال الرياض,حي النرجس,شمال,غير محدد,300 ,15 ,2500 
الرياض,شمال الرياض,حي النرجس,4 شوارع,تجاري,4500 ,30 ,3500 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,920 ,20 ,4350 
الرياض,شمال الرياض,حي المحمدية,شمال غربي,سكني,729 ,20 ,4500 
الرياض,شمال الرياض,حي حطين,شمال شرقي,غير محدد,1200 ,20 ,3800 
الرياض,شمال الرياض,حي الورود,شرق,سكني,560 ,15 ,3000 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,875 ,15 ,3600 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,875 ,15 ,3500 
الرياض,شمال الرياض,حي الملقا,شمال,غير محدد,687 ,20 ,4200 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,900 ,25 ,3100 
الرياض,شمال الرياض,حي الصحافة,شرق,سكني,900 ,20 ,3600 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,480 ,18 ,4600 
الرياض,شمال الرياض,حي بنبان,غرب,غير محدد,375 ,15 ,744 
الرياض,شمال الرياض,حي العقيق,شمال,سكني,900 ,20 ,3800 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,875 ,18 ,3700 
الرياض,شمال الرياض,حي السليمانية,شمال,غير محدد,690 ,15 ,43 
الرياض,شمال الرياض,حي حطين,جنوب غربي,سكني,5100 ,100 ,9000 
الرياض,شمال الرياض,حي حطين,شمال شرقي,سكني,1200 ,20 ,3800 
الرياض,شمال الرياض,حي الياسمين,3 شوارع,سكني,2650 ,20 ,3300 
الرياض,شمال الرياض,حي القيروان,شمال,سكني,648 ,20 ,3000 
الرياض,شمال الرياض,حي بنبان,4 شوارع,سكني,10500 ,غير محدد,800 
